ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
02,ALASKA,AK,02020,Anchorage,02020002712,"Census Tract 27.12, Anchorage Municipality, Alaska",4.453807806028,9313,705,3598,87,3234,142,1055,505,275,155,40432,13206,578,234,991,223,2463,357,1066,315,339,151,4829,934,580,310,285,119,595,149,167,109,146,102,121,65,11.4,5.3,5.2,2.7,40432.0,13206.0,9.9,3.9,10.6,2.5,26.4,3.3,11.6,3.4,10.5,4.6,51.9,9.2,6.6,3.5,7.9,3.3,16.5,4.2,5.2,3.4,4.5,3.1,1.3,0.7,0.5843,0.3373,0.2182,0.7048,1.8446,0.4424,0.4578,0.6446,0.4157,0.6566,2.1747,0.6145,0.741,0.9518,1.6928,0.9217,0.6928,0.9394,0.5301,0.4242,0.506,3.0925,0.7455,8.8046,0.6951,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,1413,490,15.3,5.0,10966
02,ALASKA,AK,02013,Aleutians East,02013000100,"Census Tract 1, Aleutians East Borough, Alaska",6985.06988665927,3425,0,1106,142,860,141,525,95,87,27,32510,2080,358,83,302,54,488,78,291,54,121,25,2910,85,434,116,42,16,48,15,22,15,198,39,1189,318,15.4,2.8,3.5,1.2,32510.0,2080.0,13.6,3.2,8.8,1.6,14.2,2.3,8.5,1.6,14.1,1.9,85.0,2.5,13.1,3.5,3.8,1.4,4.3,1.3,2.6,1.7,23.0,2.7,34.7,9.3,0.741,0.1506,0.5758,0.8916,2.359,0.6242,0.2892,0.0602,0.1627,0.8193,1.3314,0.1084,0.9217,0.994,1.9157,1.0,0.5482,0.6,0.2289,0.8545,0.988,3.2196,0.8364,8.8257,0.7012,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,1,3,1559,108,45.6,3.1,3321
02,ALASKA,AK,02261,Valdez-Cordova,02261000100,"Census Tract 1, Valdez-Cordova Census Area, Alaska",24692.05153898493,1929,277,2801,83,598,81,243,101,80,39,25297,3769,75,33,209,58,556,146,269,77,49,21,895,341,1,34,24,15,270,58,30,19,64,25,32,10,12.8,4.8,10.4,4.5,25297.0,3769.0,6.2,2.6,10.8,3.0,28.8,6.3,13.9,3.9,8.2,3.5,46.4,16.4,0.1,1.9,0.9,0.5,9.6,2.0,5.0,3.3,10.7,4.1,1.7,0.5,0.6506,0.759,0.8485,0.4096,2.6677,0.7455,0.488,0.7892,0.6386,0.4518,2.3676,0.753,0.6506,0.1627,0.8133,0.4157,0.3554,0.8606,0.512,0.6909,0.5663,2.9852,0.6667,8.8338,0.7073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,166,31.6,7.3,2095
02,ALASKA,AK,02150,Kodiak Island,02150000300,"Census Tract 3, Kodiak Island Borough, Alaska",9.38718595642,2385,299,705,85,662,86,192,103,18,23,28109,3898,186,86,259,84,603,139,224,85,57,41,1855,323,346,125,46,38,5,8,79,42,119,55,48,61,8.1,4.1,1.4,1.7,28109.0,3898.0,11.5,4.8,10.9,3.2,25.3,4.9,9.5,3.6,8.6,6.1,77.8,9.4,15.6,5.2,6.5,5.5,0.7,1.1,11.9,6.3,18.0,7.9,2.0,2.5,0.3916,0.0361,0.7636,0.7952,1.9865,0.503,0.494,0.5723,0.253,0.494,1.8133,0.3494,0.8855,1.0,1.8855,0.994,0.6566,0.2364,0.8675,0.7939,0.5964,3.1508,0.7939,8.8361,0.7134,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,642,186,27.3,6.5,4022
02,ALASKA,AK,02122,Kenai Peninsula,02122000200,"Census Tract 2, Kenai Peninsula Borough, Alaska",880.544926994456,5908,519,2571,89,1930,143,887,255,173,82,26682,2566,311,107,898,153,1396,252,1004,217,217,89,1341,690,1,50,74,36,353,87,60,42,92,54,460,127,16.3,4.2,7.7,3.4,26682.0,2566.0,7.6,2.4,15.2,2.7,23.6,3.7,18.2,3.5,11.2,4.5,22.7,11.5,0.0,0.9,2.9,1.4,13.7,3.4,3.1,2.2,4.8,2.8,7.8,2.0,0.7892,0.5482,0.8182,0.5542,2.7098,0.7576,0.7952,0.4759,0.8795,0.7108,2.8614,0.9398,0.2771,0.0,0.2771,0.0602,0.5,0.9091,0.3072,0.4606,0.8434,3.0203,0.6848,8.8686,0.7195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1093,314,19.8,5.0,7939
02,ALASKA,AK,02282,Yakutat City and Borough,02282000100,"Census Tract 1, Yakutat City and Borough, Alaska",7623.274855889292,689,79,413,24,232,27,46,26,23,12,31878,4039,37,17,85,18,187,41,60,16,26,9,397,95,5,35,13,12,28,13,16,9,21,8,66,50,6.7,3.7,6.1,3.2,31878.0,4039.0,8.2,3.6,12.3,2.6,27.1,5.1,8.7,2.4,11.2,4.1,57.6,12.1,0.8,5.6,3.1,2.9,6.8,3.2,6.9,4.0,9.1,3.4,9.6,7.2,0.2771,0.4277,0.6121,0.5843,1.9012,0.4727,0.6084,0.6988,0.1928,0.7108,2.2108,0.6506,0.8133,0.5,1.3133,0.7169,0.5241,0.7697,0.6747,0.6242,0.8735,3.4662,0.9212,8.8915,0.7256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,32,20.5,4.4,636
02,ALASKA,AK,02090,Fairbanks North Star,02090000500,"Census Tract 5, Fairbanks North Star Borough, Alaska",1.568661769334,2750,391,1369,110,1094,125,363,229,185,127,26894,4056,224,90,218,71,609,168,585,145,88,81,1373,488,6,36,412,126,28,45,37,44,201,84,11,5,13.2,7.9,14.1,9.0,26894.0,4056.0,12.8,4.4,7.9,2.4,22.1,5.2,22.0,6.1,8.0,7.4,49.9,16.3,0.2,1.5,30.1,8.9,2.0,3.3,3.4,4.1,18.4,7.5,0.4,0.2,0.6627,0.8916,0.8061,0.8494,3.2098,0.8606,0.2048,0.3554,0.9518,0.4398,1.9518,0.4458,0.7169,0.2289,0.9458,0.4819,0.9337,0.4364,0.3313,0.8121,0.2711,2.7846,0.5879,8.892,0.7317,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,2,356,253,13.4,9.1,5973
02,ALASKA,AK,02150,Kodiak Island,02150000400,"Census Tract 4, Kodiak Island Borough, Alaska",0.845329016086,793,147,515,58,358,63,89,56,32,27,34086,5854,67,44,163,62,169,59,182,63,16,27,250,204,26,39,214,69,0,9,4,11,76,39,52,38,11.7,6.8,8.4,7.1,34086.0,5854.0,12.4,8.0,20.6,7.7,21.3,6.3,23.6,6.6,4.5,7.6,31.5,25.1,3.3,5.0,41.6,12.6,0.0,3.8,1.1,3.2,21.2,9.7,6.6,4.6,0.6084,0.6205,0.5152,0.8373,2.5814,0.697,0.9398,0.3133,0.9819,0.1265,2.3615,0.7349,0.4518,0.8795,1.3313,0.7229,0.9759,0.0,0.1084,0.8303,0.7892,2.7038,0.5758,8.978,0.7378,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,3,102,71,13.2,8.3,2019
02,ALASKA,AK,02195,Petersburg,02195000200,"Census Tract 2, Petersburg Borough, Alaska",2900.61358590407,3255,0,1762,109,1170,102,267,82,70,22,33227,1937,219,58,701,116,734,104,601,97,99,25,1205,168,39,37,74,16,185,33,35,11,185,43,77,91,8.2,2.5,4.3,1.4,33227.0,1937.0,10.3,2.8,21.5,3.6,22.5,3.2,18.5,3.0,8.5,2.0,37.0,5.2,1.3,1.2,4.2,0.9,10.5,1.8,3.0,0.9,15.8,3.4,2.4,2.8,0.4036,0.253,0.5455,0.7229,1.925,0.4909,0.9639,0.4096,0.8855,0.488,2.747,0.9036,0.5181,0.6566,1.1747,0.6145,0.5723,0.8667,0.3012,0.7758,0.6265,3.1425,0.7818,8.9892,0.7439,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,296,100,9.1,3.1,2547
02,ALASKA,AK,02170,Matanuska-Susitna,02170000200,"Census Tract 2, Matanuska-Susitna Borough, Alaska",4313.882474424412,2053,200,1438,43,592,51,250,83,79,36,23410,3037,175,62,354,62,272,83,367,72,42,18,593,254,18,41,3,10,66,28,20,13,28,18,552,141,16.6,4.9,11.9,5.3,23410.0,3037.0,10.6,3.4,17.2,3.1,13.2,3.8,24.1,4.4,7.1,3.1,28.9,12.1,0.9,2.1,0.2,0.8,4.6,2.0,3.4,2.3,4.7,3.0,26.9,6.3,0.8012,0.8133,0.8848,0.753,3.2523,0.8667,0.8494,0.0542,0.988,0.3675,2.2591,0.6807,0.4157,0.5361,0.9518,0.5,0.1928,0.6364,0.3313,0.4424,0.9699,2.5728,0.503,9.036,0.75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,262,90,17.2,5.3,5287
02,ALASKA,AK,02020,Anchorage,02020000902,"Census Tract 9.02, Anchorage Municipality, Alaska",0.442533123912,2914,402,1607,65,1405,137,476,260,70,41,32643,5951,281,97,615,121,619,199,595,163,184,112,1657,467,256,122,453,103,0,9,12,23,257,79,0,9,16.3,8.6,4.9,2.8,32643.0,5951.0,13.2,4.3,21.1,4.0,21.2,6.2,20.7,5.6,13.1,7.9,56.9,14.0,9.2,4.2,28.2,6.3,0.0,1.2,0.9,1.7,18.3,5.6,0.0,0.3,0.7892,0.2952,0.5697,0.8735,2.5276,0.6788,0.9578,0.2952,0.9337,0.7952,2.9819,0.9639,0.8012,0.9819,1.7831,0.9639,0.9277,0.0,0.0783,0.8061,0.0,1.8121,0.2545,9.1047,0.7561,0,0,0,0,0,1,0,1,0,2,0,1,1,1,0,0,0,0,1,4,169,93,5.9,3.1,706
02,ALASKA,AK,02180,Nome,02180000200,"Census Tract 2, Nome Census Area, Alaska",736.968128004246,4085,81,1925,108,1362,106,382,109,199,48,32392,2932,235,62,324,35,1249,70,274,55,265,49,2908,128,12,36,108,30,13,10,250,47,333,45,270,174,9.9,2.8,9.4,2.2,32392.0,2932.0,9.5,2.5,7.9,0.9,30.6,1.6,7.0,1.4,19.5,3.3,71.2,2.8,0.3,1.0,5.6,1.5,0.7,0.5,18.4,3.2,24.4,3.4,6.6,4.3,0.506,0.6988,0.5818,0.6687,2.4553,0.6545,0.2048,0.8795,0.0964,0.9277,2.1084,0.5843,0.8554,0.3253,1.1807,0.6205,0.6265,0.2364,0.9277,0.8727,0.7892,3.4525,0.897,9.1969,0.7622,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,674,112,17.3,2.8,3970
02,ALASKA,AK,02122,Kenai Peninsula,02122001200,"Census Tract 12, Kenai Peninsula Borough, Alaska",964.451161504834,930,115,1058,34,375,46,192,72,38,17,27332,3056,40,16,166,42,174,43,162,37,41,13,484,139,2,35,19,6,30,15,47,29,111,28,6,5,20.7,7.2,8.4,3.6,27332.0,3056.0,5.6,2.2,17.8,4.2,18.7,4.0,17.4,3.5,10.9,3.5,52.0,13.6,0.2,3.9,1.8,0.6,2.8,1.4,12.5,7.8,29.6,6.9,0.6,0.5,0.8916,0.6205,0.7939,0.3554,2.6614,0.7394,0.8614,0.1627,0.8614,0.6867,2.5722,0.8614,0.747,0.2289,0.9759,0.512,0.4398,0.503,0.8916,0.903,0.3193,3.0567,0.7091,9.2662,0.7683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,268,62,28.8,5.2,630
02,ALASKA,AK,02198,Prince of Wales-Hyder,02198000100,"Census Tract 1, Prince of Wales-Hyder Census Area, Alaska",4802.401724148348,2284,155,1664,43,929,64,348,82,91,28,25982,2566,192,39,408,38,467,70,515,66,63,27,1043,187,2,35,28,15,158,36,50,17,111,36,61,36,15.4,3.5,8.4,2.6,25982.0,2566.0,11.4,2.3,17.9,1.8,20.4,2.7,22.5,2.9,6.8,2.9,45.7,7.6,0.1,1.6,1.7,0.9,9.5,2.2,5.4,1.9,11.9,3.7,2.7,1.6,0.741,0.6205,0.8364,0.7892,2.9871,0.8364,0.8675,0.259,0.9699,0.3253,2.4217,0.7892,0.6325,0.1627,0.7952,0.4036,0.4337,0.8545,0.5843,0.7152,0.6446,3.2323,0.8424,9.4363,0.7744,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,597,76,26.1,2.9,1794
02,ALASKA,AK,02020,Anchorage,02020001000,"Census Tract 10, Anchorage Municipality, Alaska",0.675651858962,3745,624,2222,126,1851,169,710,307,223,140,35528,10193,266,162,342,99,662,345,625,235,146,78,1839,694,68,77,965,205,14,21,175,93,452,124,113,114,19.1,7.8,10.4,5.7,35528.0,10193.0,10.4,5.7,9.1,2.9,17.7,8.7,17.0,6.4,7.9,4.2,49.1,16.6,1.9,2.1,43.4,8.9,0.6,1.0,9.5,5.0,24.4,6.7,3.0,3.0,0.8795,0.759,0.4182,0.7349,2.7916,0.7879,0.3253,0.1325,0.8434,0.4157,1.7169,0.2952,0.7048,0.7169,1.4217,0.7711,0.9819,0.2182,0.8133,0.8727,0.6807,3.5668,0.9333,9.497,0.7805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,679,267,18.4,5.7,5314
02,ALASKA,AK,02198,Prince of Wales-Hyder,02198000200,"Census Tract 2, Prince of Wales-Hyder Census Area, Alaska",129.65413461611,2540,135,1162,41,932,47,389,68,156,34,31374,1374,151,31,328,44,598,63,506,60,107,20,1076,167,0,36,31,11,272,33,65,22,85,17,39,48,15.5,2.5,11.1,2.6,31374.0,1374.0,8.6,1.7,12.9,1.7,23.5,2.1,19.9,2.2,11.5,2.1,42.4,6.2,0.0,1.5,2.7,1.0,23.4,2.6,7.0,2.3,9.1,1.7,1.5,1.9,0.753,0.7952,0.6485,0.6084,2.8051,0.8,0.6988,0.4639,0.9096,0.7349,2.8072,0.9277,0.5783,0.0,0.5783,0.2711,0.4759,0.9879,0.6867,0.6242,0.5482,3.3229,0.8667,9.5135,0.7866,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,2,640,73,25.2,2.4,2920
02,ALASKA,AK,02020,Anchorage,02020000702,"Census Tract 7.02, Anchorage Municipality, Alaska",0.809148555972,5744,602,2017,87,1857,134,1544,653,117,77,27721,3656,171,89,432,112,1653,372,756,208,384,154,3400,705,92,86,482,183,83,38,126,91,155,94,56,47,27.2,9.8,4.1,2.9,27721.0,3656.0,5.7,2.9,7.5,2.0,28.8,5.7,13.7,4.0,20.7,8.2,59.2,10.6,1.8,1.6,23.9,9.0,4.1,1.9,6.8,4.9,8.3,5.0,1.0,0.8,0.9458,0.2229,0.7818,0.3795,2.33,0.6061,0.1687,0.7892,0.6205,0.9518,2.5302,0.8494,0.8253,0.7048,1.5301,0.8193,0.9096,0.5939,0.6627,0.5939,0.4518,3.2119,0.8242,9.6022,0.7927,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,3,642,260,11.7,4.7,3543
02,ALASKA,AK,02020,Anchorage,02020000701,"Census Tract 7.01, Anchorage Municipality, Alaska",0.792045395678,6405,711,2451,111,2220,186,1118,677,137,73,32263,5242,258,131,476,94,1849,365,1281,322,285,150,3091,855,504,247,372,166,400,139,80,44,218,125,59,84,17.8,9.7,4.0,2.1,32263.0,5242.0,6.6,3.4,7.4,1.5,28.9,4.7,20.7,5.6,12.8,6.7,48.3,12.2,8.6,4.1,15.2,6.7,16.3,5.4,3.6,2.0,9.8,5.5,0.9,1.3,0.8554,0.2108,0.5939,0.4578,2.1179,0.5394,0.1566,0.8133,0.9337,0.7892,2.6928,0.8976,0.6928,0.9759,1.6687,0.9096,0.8253,0.9333,0.3735,0.6545,0.4157,3.2023,0.8182,9.6817,0.7988,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,3,617,288,10.0,4.3,2091
02,ALASKA,AK,02020,Anchorage,02020000802,"Census Tract 8.02, Anchorage Municipality, Alaska",0.902678290554,5135,454,2049,59,1863,102,532,215,256,83,27943,2926,414,117,376,141,1180,246,690,216,270,101,3057,561,215,124,651,120,147,48,178,84,55,39,45,48,10.4,4.0,9.4,3.0,27943.0,2926.0,13.0,3.5,7.3,2.7,23.0,4.3,13.5,3.8,14.5,5.4,59.5,9.6,4.6,2.6,31.8,5.8,7.2,2.4,9.6,4.5,3.0,2.1,0.9,0.9,0.5361,0.6988,0.7697,0.8614,2.866,0.8061,0.1446,0.4277,0.6084,0.8253,2.006,0.494,0.8313,0.9096,1.7409,0.9458,0.9458,0.7879,0.8193,0.2848,0.4157,3.2535,0.8485,9.8664,0.8049,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,1045,313,20.5,6.0,3162
